time,src_ip,sport,dst_ip,dport,proto,prediction,risk_level,risk_score,src_country,src_city,src_lat,src_lon,dst_country,dst_city,dst_lat,dst_lon
00:07:32,192.168.0.1,53,192.168.0.102,64065,UDP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,51915,192.168.0.1,53,UDP,FREENET,Low,0,,,,,,,,
00:07:32,192.168.0.102,56078,192.168.0.1,53,UDP,FREENET,Low,0,,,,,,,,
00:07:32,192.168.0.1,53,192.168.0.102,51915,UDP,VPN,Low,0,,,,,,,,
00:07:32,192.168.0.1,53,192.168.0.102,56078,UDP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,53721,142.250.77.99,443,UDP,FREENET,Low,0,,,,,,,,
00:07:32,142.250.77.99,443,192.168.0.102,53721,UDP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,53721,142.250.77.99,443,UDP,FREENET,Low,0,,,,,,,,
00:07:32,192.168.0.102,53721,142.250.77.99,443,UDP,FREENET,Low,0,,,,,,,,
00:07:32,192.168.0.102,53721,142.250.77.99,443,UDP,FREENET,Low,0,,,,,,,,
00:07:32,192.168.0.102,53721,142.250.77.99,443,UDP,FREENET,Low,0,,,,,,,,
00:07:32,142.250.77.99,443,192.168.0.102,53721,UDP,TOR,Low,0,,,,,,,,
00:07:32,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.1,53,192.168.0.102,63562,UDP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:32,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:32,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57287,172.217.174.234,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,TOR,Low,0,,,,,,,,
00:07:33,172.217.174.234,443,192.168.0.102,57287,TCP,VPN,Low,0,,,,,,,,
00:07:33,192.168.0.102,57241,142.251.222.74,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,142.251.222.74,443,192.168.0.102,57241,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57241,142.251.222.74,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57402,192.168.0.1,53,UDP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,51400,142.250.207.142,443,UDP,I2P,Low,0,,,,,,,,
00:07:33,192.168.0.102,51400,142.250.207.142,443,UDP,I2P,Low,0,,,,,,,,
00:07:33,142.250.207.142,443,192.168.0.102,51400,UDP,VPN,Low,0,,,,,,,,
00:07:33,192.168.0.102,51400,142.250.207.142,443,UDP,I2P,Low,0,,,,,,,,
00:07:33,142.250.207.142,443,192.168.0.102,51400,UDP,VPN,Low,0,,,,,,,,
00:07:33,142.250.207.142,443,192.168.0.102,51400,UDP,VPN,Low,0,,,,,,,,
00:07:33,192.168.0.102,51400,142.250.207.142,443,UDP,I2P,Low,0,,,,,,,,
00:07:33,192.168.0.102,55149,57.144.169.33,80,TCP,FREENET,Low,0,,,,,,,,
00:07:33,57.144.169.33,80,192.168.0.102,55149,TCP,VPN,Low,0,,,,,,,,
00:07:33,192.168.0.102,55149,57.144.169.33,80,TCP,FREENET,Low,0,,,,,,,,
00:07:33,192.168.0.102,55149,57.144.169.33,80,TCP,FREENET,Low,0,,,,,,,,
00:07:33,192.168.0.102,56300,104.18.36.252,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,104.18.36.252,443,192.168.0.102,56300,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.1,36845,239.255.255.250,1900,UDP,VPN,Low,0,,,,,,,,
00:07:33,192.168.0.1,36845,239.255.255.250,1900,UDP,VPN,Low,0,,,,,,,,
00:07:33,192.168.0.102,57298,72.145.35.118,443,TCP,TOR,Low,0,,,,,,,,
00:07:33,192.168.0.102,57298,72.145.35.118,443,TCP,TOR,Low,0,,,,,,,,
